strategy,definition,horizonDays,mode,trainTrades,testTrades,allTrades,trainAvgPct,testAvgPct,allAvgPct,generalizationGap,trainPF,testPF,testWinRatePct,testMedianPct,testExcessPct,testMfePct,testMaePct,testHitPlus3Pct,testHitPlus5Pct,testHitMinus3Pct,testHitMinus5Pct,testMddPct,overfitWarning,axis,baselineTestAvgPct,verdict
낙폭_-15~-20 + Stab_65~79,"drawdownFromHighPct between [-20,-15.0001] AND scoutStabilizeScore between [65,79]",10,cooldown,397,443,840,3.06,1.64,2.31,1.42,2.03,1.32,48.53,-0.23,-0.62,14.5,-10.74,76.98,68.17,83.52,70.43,-100,false,drawdown×stab,2.7,역효과
낙폭_-15~-20 + Stab_65~79,"drawdownFromHighPct between [-20,-15.0001] AND scoutStabilizeScore between [65,79]",20,cooldown,322,363,685,7.19,6.71,6.94,0.48,3.01,1.97,51.79,1,1.3,25.56,-14.27,85.95,79.34,87.88,77.69,-100,false,drawdown×stab,5.24,유망
낙폭_-15~-20 + Stab_65~79,"drawdownFromHighPct between [-20,-15.0001] AND scoutStabilizeScore between [65,79]",60,cooldown,224,189,413,22.24,34.79,27.98,-12.55,7.03,5.23,62.43,13.1,10.28,75.53,-17.23,96.3,94.18,87.3,81.48,-99.99,false,drawdown×stab,39.14,역효과
낙폭_-15~-20 + Stab_80~89,"drawdownFromHighPct between [-20,-15.0001] AND scoutStabilizeScore between [80,89]",1,cooldown,519,603,1122,0.11,-0.03,0.03,0.14,1.06,0.99,46.27,-0.44,0.04,5.38,-4.88,56.38,36.15,59.37,37.15,-98.28,true,drawdown×stab,0,역효과
낙폭_-15~-20 + Stab_80~89,"drawdownFromHighPct between [-20,-15.0001] AND scoutStabilizeScore between [80,89]",3,cooldown,408,482,890,0.8,0.45,0.61,0.35,1.38,1.12,46.06,-0.78,-0.12,8.79,-7.27,71.16,54.98,73.65,54.15,-99.34,false,drawdown×stab,0.66,역효과
낙폭_-15~-20 + Stab_80~89,"drawdownFromHighPct between [-20,-15.0001] AND scoutStabilizeScore between [80,89]",5,cooldown,376,436,812,1.55,0.74,1.12,0.81,1.6,1.15,46.33,-0.97,-0.1,11.46,-9.05,75.92,62.16,78.44,61.24,-99.83,false,drawdown×stab,1.33,역효과
낙폭_-15~-20 + Stab_80~89,"drawdownFromHighPct between [-20,-15.0001] AND scoutStabilizeScore between [80,89]",10,cooldown,324,371,695,2.25,3.24,2.78,-0.99,1.67,1.61,49.6,-0.23,0.43,16.85,-11.22,81.67,70.35,82.75,67.65,-99.95,false,drawdown×stab,2.7,유망
낙폭_-15~-20 + Stab_80~89,"drawdownFromHighPct between [-20,-15.0001] AND scoutStabilizeScore between [80,89]",20,cooldown,276,307,583,4.7,4.74,4.72,-0.04,2,1.61,50.16,0.11,-0.02,26.75,-15.1,86.97,79.15,88.27,78.18,-100,false,drawdown×stab,5.24,역효과
낙폭_-15~-20 + Stab_80~89,"drawdownFromHighPct between [-20,-15.0001] AND scoutStabilizeScore between [80,89]",60,cooldown,204,164,368,16.9,27.34,21.55,-10.44,4.98,3.68,56.1,4.25,4.91,70.48,-20.07,93.9,89.02,91.46,81.1,-100,false,drawdown×stab,39.14,역효과
낙폭_-15~-20 + Stab_90+,"drawdownFromHighPct between [-20,-15.0001] AND scoutStabilizeScore between [90,100]",1,cooldown,599,386,985,-0.27,-0.69,-0.44,0.42,0.85,0.78,41.71,-0.86,-0.54,5.97,-5.53,60.36,41.97,65.28,44.56,-99.78,false,drawdown×stab,0,역효과
낙폭_-15~-20 + Stab_90+,"drawdownFromHighPct between [-20,-15.0001] AND scoutStabilizeScore between [90,100]",3,cooldown,420,302,722,0.07,0.48,0.24,-0.41,1.03,1.12,47.35,-0.48,-0.18,9.67,-7.83,71.85,60.26,76.16,57.95,-99.48,false,drawdown×stab,0.66,역효과
낙폭_-15~-20 + Stab_90+,"drawdownFromHighPct between [-20,-15.0001] AND scoutStabilizeScore between [90,100]",5,cooldown,370,276,646,0.17,0.59,0.35,-0.42,1.06,1.12,42.75,-1.44,-0.29,12.1,-9.9,76.09,64.86,82.25,66.3,-99.76,false,drawdown×stab,1.33,역효과
낙폭_-15~-20 + Stab_90+,"drawdownFromHighPct between [-20,-15.0001] AND scoutStabilizeScore between [90,100]",10,cooldown,297,238,535,1.95,2.94,2.39,-0.99,1.49,1.44,45.38,-1.87,0.92,19.32,-12.51,81.93,74.37,85.71,73.95,-99.9,false,drawdown×stab,2.7,유망
낙폭_-15~-20 + Stab_90+,"drawdownFromHighPct between [-20,-15.0001] AND scoutStabilizeScore between [90,100]",20,cooldown,246,200,446,4.42,4.76,4.58,-0.34,1.97,1.5,45,-2.74,0.48,29.58,-16.68,86,80,88.5,81.5,-100,false,drawdown×stab,5.24,역효과
낙폭_-15~-20 + Stab_90+,"drawdownFromHighPct between [-20,-15.0001] AND scoutStabilizeScore between [90,100]",60,cooldown,201,113,314,18.74,29.54,22.63,-10.8,4.39,3.71,57.52,5.16,5.28,74.59,-21.16,94.69,93.81,88.5,85.84,-100,false,drawdown×stab,39.14,역효과
낙폭_-20~-30 + Stab_<45,"drawdownFromHighPct between [-30,-20.0001] AND scoutStabilizeScore lt 45",1,cooldown,964,1102,2066,0.17,-0.06,0.05,0.23,1.13,0.97,45.01,-0.41,-0.09,4.32,-4.1,48.55,32.12,53.09,30.31,-99.71,true,drawdown×stab,0,역효과
낙폭_-20~-30 + Stab_<45,"drawdownFromHighPct between [-30,-20.0001] AND scoutStabilizeScore lt 45",3,cooldown,621,721,1342,0.81,0.51,0.65,0.3,1.52,1.19,49.93,0,-0.12,6.96,-5.79,66.3,51.18,66.16,46.32,-99.19,false,drawdown×stab,0.66,역효과
낙폭_-20~-30 + Stab_<45,"drawdownFromHighPct between [-30,-20.0001] AND scoutStabilizeScore lt 45",5,cooldown,502,586,1088,1.13,1.08,1.1,0.05,1.59,1.33,47.95,-0.23,-0.27,9.11,-6.93,72.18,58.36,72.87,53.75,-99.77,false,drawdown×stab,1.33,역효과
낙폭_-20~-30 + Stab_<45,"drawdownFromHighPct between [-30,-20.0001] AND scoutStabilizeScore lt 45",10,cooldown,381,435,816,2.45,1.34,1.86,1.11,2.09,1.28,50.8,0.16,-0.67,13.59,-9.41,83.22,73.1,80.92,65.06,-100,false,drawdown×stab,2.7,역효과
낙폭_-20~-30 + Stab_<45,"drawdownFromHighPct between [-30,-20.0001] AND scoutStabilizeScore lt 45",20,cooldown,291,332,623,5.97,4.45,5.16,1.52,2.88,1.69,50.9,0.63,-1.25,21.66,-12.86,90.06,81.02,86.14,72.29,-100,false,drawdown×stab,5.24,역효과
낙폭_-20~-30 + Stab_<45,"drawdownFromHighPct between [-30,-20.0001] AND scoutStabilizeScore lt 45",60,cooldown,216,185,401,22.98,28.28,25.42,-5.3,6.67,4.44,58.38,11.55,-1.07,67.5,-15.29,97.3,91.89,85.95,72.43,-99.93,false,drawdown×stab,39.14,역효과
낙폭_-20~-30 + Stab_45~64,"drawdownFromHighPct between [-30,-20.0001] AND scoutStabilizeScore between [45,64]",1,cooldown,1543,1527,3070,0.06,-0.36,-0.15,0.42,1.05,0.85,44.01,-0.61,-0.1,4.44,-4.35,50.1,30.65,54.81,32.09,-99.99,true,drawdown×stab,0,역효과
낙폭_-20~-30 + Stab_45~64,"drawdownFromHighPct between [-30,-20.0001] AND scoutStabilizeScore between [45,64]",3,cooldown,1022,1068,2090,0.39,-0.35,0.01,0.74,1.2,0.89,44.85,-0.82,-0.41,6.73,-6.41,64.89,47.19,69.94,49.63,-100,true,drawdown×stab,0.66,역효과
낙폭_-20~-30 + Stab_45~64,"drawdownFromHighPct between [-30,-20.0001] AND scoutStabilizeScore between [45,64]",5,cooldown,838,910,1748,0.6,-0.82,-0.14,1.42,1.25,0.8,44.07,-1.21,-1.18,8.38,-7.93,71.98,55.71,75.38,58.46,-100,true,drawdown×stab,1.33,역효과
낙폭_-20~-30 + Stab_45~64,"drawdownFromHighPct between [-30,-20.0001] AND scoutStabilizeScore between [45,64]",10,cooldown,625,688,1313,1.76,0,0.84,1.76,1.57,1,44.91,-1.2,-1.44,12.39,-10.68,78.78,67.01,82.12,69.19,-100,true,drawdown×stab,2.7,역효과
낙폭_-20~-30 + Stab_45~64,"drawdownFromHighPct between [-30,-20.0001] AND scoutStabilizeScore between [45,64]",20,cooldown,468,484,952,5.59,0.88,3.19,4.71,2.59,1.12,44.42,-2.12,-3.5,18.38,-14.38,85.95,76.65,88.43,78.93,-100,false,drawdown×stab,5.24,역효과
낙폭_-20~-30 + Stab_45~64,"drawdownFromHighPct between [-30,-20.0001] AND scoutStabilizeScore between [45,64]",60,cooldown,296,212,508,20.9,19.85,20.47,1.05,5.81,3.12,54.72,4.03,-6.54,58.86,-18.3,95.28,91.51,93.87,82.55,-100,false,drawdown×stab,39.14,역효과
낙폭_-20~-30 + Stab_65~79,"drawdownFromHighPct between [-30,-20.0001] AND scoutStabilizeScore between [65,79]",1,cooldown,1021,918,1939,-0.09,-0.58,-0.32,0.49,0.94,0.78,43.68,-0.71,-0.2,4.64,-4.62,49.13,32.79,55.45,33.88,-99.99,false,drawdown×stab,0,역효과
낙폭_-20~-30 + Stab_65~79,"drawdownFromHighPct between [-30,-20.0001] AND scoutStabilizeScore between [65,79]",3,cooldown,753,694,1447,0.52,-0.9,-0.16,1.42,1.25,0.77,43.8,-1.15,-0.44,6.94,-6.97,63.83,47.26,69.31,51.44,-100,true,drawdown×stab,0.66,역효과
낙폭_-20~-30 + Stab_65~79,"drawdownFromHighPct between [-30,-20.0001] AND scoutStabilizeScore between [65,79]",5,cooldown,654,624,1278,0.84,-0.83,0.03,1.67,1.34,0.82,43.59,-1.2,-0.66,8.82,-8.65,69.39,54.49,75.48,60.26,-100,true,drawdown×stab,1.33,역효과
낙폭_-20~-30 + Stab_65~79,"drawdownFromHighPct between [-30,-20.0001] AND scoutStabilizeScore between [65,79]",10,cooldown,526,499,1025,2.67,-0.4,1.17,3.07,1.87,0.93,44.69,-2.16,-1.5,12.95,-11.45,78.56,66.53,83.37,70.14,-100,true,drawdown×stab,2.7,역효과
낙폭_-20~-30 + Stab_65~79,"drawdownFromHighPct between [-30,-20.0001] AND scoutStabilizeScore between [65,79]",20,cooldown,399,386,785,7.07,0.66,3.92,6.41,2.95,1.08,45.34,-3,-2.2,20.32,-15.51,85.75,74.87,87.56,78.76,-100,false,drawdown×stab,5.24,역효과
낙폭_-20~-30 + Stab_65~79,"drawdownFromHighPct between [-30,-20.0001] AND scoutStabilizeScore between [65,79]",60,cooldown,253,168,421,18.67,27.79,22.31,-9.12,4.52,3.9,54.17,5.53,1.76,67.93,-18.69,95.24,87.5,92.86,83.93,-100,false,drawdown×stab,39.14,역효과
낙폭_-20~-30 + Stab_80~89,"drawdownFromHighPct between [-30,-20.0001] AND scoutStabilizeScore between [80,89]",1,cooldown,914,724,1638,-0.15,-0.61,-0.35,0.46,0.92,0.79,41.3,-1.08,-0.46,5.12,-5.29,53.31,37.57,61.6,41.71,-99.91,false,drawdown×stab,0,역효과
낙폭_-20~-30 + Stab_80~89,"drawdownFromHighPct between [-30,-20.0001] AND scoutStabilizeScore between [80,89]",3,cooldown,655,541,1196,0.31,-0.78,-0.19,1.09,1.13,0.82,42.33,-1.77,-0.85,8.17,-7.91,63.77,52.13,72.46,57.49,-100,true,drawdown×stab,0.66,역효과
낙폭_-20~-30 + Stab_80~89,"drawdownFromHighPct between [-30,-20.0001] AND scoutStabilizeScore between [80,89]",5,cooldown,561,472,1033,0.28,-0.67,-0.15,0.95,1.1,0.87,44.92,-1.24,-1.24,10.07,-9.67,69.7,59.96,80.08,65.04,-100,true,drawdown×stab,1.33,역효과
낙폭_-20~-30 + Stab_80~89,"drawdownFromHighPct between [-30,-20.0001] AND scoutStabilizeScore between [80,89]",10,cooldown,437,380,817,2.15,-0.81,0.77,2.96,1.61,0.88,43.95,-1.78,-2.31,14.6,-12.56,75.79,69.21,85.53,72.11,-100,true,drawdown×stab,2.7,역효과
낙폭_-20~-30 + Stab_80~89,"drawdownFromHighPct between [-30,-20.0001] AND scoutStabilizeScore between [80,89]",20,cooldown,355,305,660,4.67,-0.04,2.49,4.71,2.07,1,40.66,-3.65,-3.12,21.38,-16.91,81.97,77.05,91.48,82.95,-100,true,drawdown×stab,5.24,역효과
낙폭_-20~-30 + Stab_80~89,"drawdownFromHighPct between [-30,-20.0001] AND scoutStabilizeScore between [80,89]",60,cooldown,236,139,375,14.07,24.22,17.83,-10.15,3.44,3.46,53.24,0.72,-1.02,67.77,-20.27,90.65,88.49,89.21,83.45,-100,false,drawdown×stab,39.14,역효과
낙폭_-20~-30 + Stab_90+,"drawdownFromHighPct between [-30,-20.0001] AND scoutStabilizeScore between [90,100]",1,cooldown,923,447,1370,-0.1,-0.29,-0.16,0.19,0.95,0.9,43.85,-1.01,-0.1,5.96,-5.34,58.17,40.49,59.96,42.95,-99.34,false,drawdown×stab,0,역효과
낙폭_-20~-30 + Stab_90+,"drawdownFromHighPct between [-30,-20.0001] AND scoutStabilizeScore between [90,100]",3,cooldown,600,329,929,0.26,-0.09,0.13,0.35,1.1,0.98,44.98,-0.7,-0.34,8.75,-7.75,68.69,54.41,73.25,57.45,-99.7,true,drawdown×stab,0.66,역효과
낙폭_-20~-30 + Stab_90+,"drawdownFromHighPct between [-30,-20.0001] AND scoutStabilizeScore between [90,100]",5,cooldown,480,279,759,0.86,0.64,0.78,0.22,1.28,1.13,48.39,-0.46,0.15,11.77,-9.66,75.99,63.44,76.7,65.95,-99.78,false,drawdown×stab,1.33,역효과
낙폭_-20~-30 + Stab_90+,"drawdownFromHighPct between [-30,-20.0001] AND scoutStabilizeScore between [90,100]",10,cooldown,369,241,610,2.25,2.05,2.17,0.2,1.58,1.33,41.49,-2.32,0.38,18.27,-11.79,82.16,72.2,87.55,77.59,-99.92,false,drawdown×stab,2.7,역효과
낙폭_-20~-30 + Stab_90+,"drawdownFromHighPct between [-30,-20.0001] AND scoutStabilizeScore between [90,100]",20,cooldown,286,188,474,4.84,1.37,3.46,3.47,2.05,1.16,46.28,-2.74,-2.43,24.69,-17.06,86.7,75.53,90.96,82.98,-100,false,drawdown×stab,5.24,역효과
낙폭_-20~-30 + Stab_90+,"drawdownFromHighPct between [-30,-20.0001] AND scoutStabilizeScore between [90,100]",60,cooldown,219,92,311,18.08,31,21.9,-12.92,3.9,4.39,52.17,2.65,0.79,77.9,-18.32,96.74,90.22,91.3,80.43,-99.32,false,drawdown×stab,39.14,역효과
낙폭_-30~-40 + Stab_<45,"drawdownFromHighPct between [-40,-30.0001] AND scoutStabilizeScore lt 45",1,cooldown,993,1062,2055,0.23,-0.19,0.02,0.42,1.17,0.92,47.55,-0.23,-0.2,5.05,-4.85,57.06,38.14,56.87,36.91,-99.94,true,drawdown×stab,0,역효과
낙폭_-30~-40 + Stab_<45,"drawdownFromHighPct between [-40,-30.0001] AND scoutStabilizeScore lt 45",3,cooldown,625,694,1319,0.82,-0.05,0.37,0.87,1.41,0.99,47.84,-0.23,-0.57,7.78,-7.04,71.18,55.91,71.76,52.74,-100,true,drawdown×stab,0.66,역효과
낙폭_-30~-40 + Stab_<45,"drawdownFromHighPct between [-40,-30.0001] AND scoutStabilizeScore lt 45",5,cooldown,500,566,1066,1.48,0.38,0.9,1.1,1.61,1.09,50,-0.01,-0.67,10.11,-8.52,77.21,64.13,74.91,58.66,-100,false,drawdown×stab,1.33,역효과
낙폭_-30~-40 + Stab_<45,"drawdownFromHighPct between [-40,-30.0001] AND scoutStabilizeScore lt 45",10,cooldown,376,408,784,3.1,-1.43,0.74,4.53,2.14,0.77,42.4,-2.12,-1.81,13.84,-11.54,84.31,74.75,81.37,68.87,-100,true,drawdown×stab,2.7,역효과
낙폭_-30~-40 + Stab_<45,"drawdownFromHighPct between [-40,-30.0001] AND scoutStabilizeScore lt 45",20,cooldown,296,297,593,6.35,-0.57,2.89,6.92,2.91,0.93,41.41,-2.97,-3.75,20.44,-14.63,92.26,83.5,84.51,75.76,-100,true,drawdown×stab,5.24,역효과
낙폭_-30~-40 + Stab_<45,"drawdownFromHighPct between [-40,-30.0001] AND scoutStabilizeScore lt 45",60,cooldown,215,117,332,23.16,24.32,23.57,-1.16,5.78,3.81,58.97,6.32,-6.34,65.13,-16.97,94.87,88.89,88.89,81.2,-99.68,false,drawdown×stab,39.14,역효과
낙폭_-30~-40 + Stab_45~64,"drawdownFromHighPct between [-40,-30.0001] AND scoutStabilizeScore between [45,64]",1,cooldown,1409,1149,2558,-0.03,-0.65,-0.3,0.62,0.98,0.75,42.38,-0.79,-0.35,4.6,-4.83,52.22,35.25,58.05,36.55,-100,false,drawdown×stab,0,역효과
낙폭_-30~-40 + Stab_45~64,"drawdownFromHighPct between [-40,-30.0001] AND scoutStabilizeScore between [45,64]",3,cooldown,931,792,1723,0.15,-0.75,-0.26,0.9,1.06,0.8,44.07,-0.95,-0.59,7.1,-7.37,66.41,51.01,71.09,54.17,-100,true,drawdown×stab,0.66,역효과
낙폭_-30~-40 + Stab_45~64,"drawdownFromHighPct between [-40,-30.0001] AND scoutStabilizeScore between [45,64]",5,cooldown,763,649,1412,0.63,-0.49,0.12,1.12,1.22,0.89,46.07,-0.97,-0.91,9.09,-8.89,71.8,58.4,76.43,62.71,-100,true,drawdown×stab,1.33,역효과
낙폭_-30~-40 + Stab_45~64,"drawdownFromHighPct between [-40,-30.0001] AND scoutStabilizeScore between [45,64]",10,cooldown,578,482,1060,1.61,-0.97,0.44,2.58,1.44,0.84,42.74,-1.89,-1.78,13,-12.02,80.71,70.12,84.23,73.65,-100,true,drawdown×stab,2.7,역효과
낙폭_-30~-40 + Stab_45~64,"drawdownFromHighPct between [-40,-30.0001] AND scoutStabilizeScore between [45,64]",20,cooldown,419,321,740,4.88,-2.19,1.81,7.07,2.18,0.76,39.25,-4.94,-3.45,18.79,-16.29,86.92,77.88,87.54,80.69,-100,true,drawdown×stab,5.24,역효과
낙폭_-30~-40 + Stab_45~64,"drawdownFromHighPct between [-40,-30.0001] AND scoutStabilizeScore between [45,64]",60,cooldown,253,105,358,15.15,24.01,17.75,-8.86,3.51,3.65,53.33,3.81,-6.69,60.58,-17.85,97.14,95.24,84.76,80,-99.94,false,drawdown×stab,39.14,역효과
낙폭_-30~-40 + Stab_65~79,"drawdownFromHighPct between [-40,-30.0001] AND scoutStabilizeScore between [65,79]",1,cooldown,900,575,1475,-0.36,-0.92,-0.58,0.56,0.79,0.66,40.52,-1.05,-0.54,4.45,-4.85,50.61,33.74,57.57,36.17,-99.94,false,drawdown×stab,0,역효과
낙폭_-30~-40 + Stab_65~79,"drawdownFromHighPct between [-40,-30.0001] AND scoutStabilizeScore between [65,79]",3,cooldown,651,425,1076,-0.12,-0.66,-0.33,0.54,0.95,0.83,44.71,-1.01,-0.84,6.97,-6.92,64.24,48.24,70.35,53.41,-99.97,false,drawdown×stab,0.66,역효과
낙폭_-30~-40 + Stab_65~79,"drawdownFromHighPct between [-40,-30.0001] AND scoutStabilizeScore between [65,79]",5,cooldown,556,381,937,0.24,-0.38,-0.01,0.62,1.08,0.92,44.62,-0.99,-1.03,9.13,-8.59,73.23,57.48,77.95,61.42,-99.98,true,drawdown×stab,1.33,역효과
낙폭_-30~-40 + Stab_65~79,"drawdownFromHighPct between [-40,-30.0001] AND scoutStabilizeScore between [65,79]",10,cooldown,451,299,750,0.87,-1.49,-0.07,2.36,1.23,0.77,44.48,-1.47,-2.23,12.32,-12.26,81.61,70.9,85.62,72.58,-100,true,drawdown×stab,2.7,역효과
낙폭_-30~-40 + Stab_65~79,"drawdownFromHighPct between [-40,-30.0001] AND scoutStabilizeScore between [65,79]",20,cooldown,337,214,551,3.22,-0.81,1.65,4.03,1.72,0.91,40.65,-4.03,-3.62,19.04,-16.59,86.45,78.5,88.32,75.7,-100,true,drawdown×stab,5.24,역효과
낙폭_-30~-40 + Stab_65~79,"drawdownFromHighPct between [-40,-30.0001] AND scoutStabilizeScore between [65,79]",60,cooldown,216,85,301,13.17,18.62,14.71,-5.45,2.99,2.68,47.06,-1.93,-5.54,56.04,-20.76,97.65,92.94,92.94,82.35,-99.98,false,drawdown×stab,39.14,역효과
낙폭_-30~-40 + Stab_80~89,"drawdownFromHighPct between [-40,-30.0001] AND scoutStabilizeScore between [80,89]",1,cooldown,743,385,1128,0.01,-0.74,-0.24,0.75,1.01,0.73,42.6,-0.73,-0.9,4.85,-4.94,51.69,34.55,59.22,37.4,-99,true,drawdown×stab,0,역효과
낙폭_-30~-40 + Stab_80~89,"drawdownFromHighPct between [-40,-30.0001] AND scoutStabilizeScore between [80,89]",3,cooldown,541,284,825,0.68,-0.34,0.33,1.02,1.31,0.91,45.07,-0.83,-0.98,7.66,-6.83,67.61,53.52,70.42,52.11,-98.88,true,drawdown×stab,0.66,역효과
낙폭_-30~-40 + Stab_80~89,"drawdownFromHighPct between [-40,-30.0001] AND scoutStabilizeScore between [80,89]",5,cooldown,462,244,706,0.87,0.29,0.67,0.58,1.32,1.07,47.13,-0.62,-1.17,9.66,-8.53,71.31,60.66,75,59.02,-99.18,false,drawdown×stab,1.33,역효과
낙폭_-30~-40 + Stab_80~89,"drawdownFromHighPct between [-40,-30.0001] AND scoutStabilizeScore between [80,89]",10,cooldown,371,198,569,2.35,-0.08,1.5,2.43,1.66,0.99,41.92,-2.49,-2.03,13.5,-12.12,77.78,68.18,83.84,72.22,-99.97,true,drawdown×stab,2.7,역효과
낙폭_-30~-40 + Stab_80~89,"drawdownFromHighPct between [-40,-30.0001] AND scoutStabilizeScore between [80,89]",20,cooldown,284,151,435,4.73,-2.05,2.37,6.78,2.1,0.78,40.4,-4.37,-5.53,17.9,-17.46,82.12,74.17,90.07,83.44,-100,true,drawdown×stab,5.24,역효과
낙폭_-30~-40 + Stab_80~89,"drawdownFromHighPct between [-40,-30.0001] AND scoutStabilizeScore between [80,89]",60,cooldown,192,67,259,13.24,7.2,11.68,6.04,3.33,1.67,46.27,-3.25,-12.94,43.26,-21.72,85.07,82.09,94.03,88.06,-99.81,false,drawdown×stab,39.14,역효과
낙폭_-30~-40 + Stab_90+,"drawdownFromHighPct between [-40,-30.0001] AND scoutStabilizeScore between [90,100]",1,cooldown,931,236,1167,-0.26,-0.72,-0.35,0.46,0.87,0.74,41.1,-1.13,-0.61,4.93,-5.2,57.2,36.44,60.17,41.53,-94.99,false,drawdown×stab,0,역효과
낙폭_-30~-40 + Stab_90+,"drawdownFromHighPct between [-40,-30.0001] AND scoutStabilizeScore between [90,100]",3,cooldown,596,161,757,0.16,-0.85,-0.05,1.01,1.06,0.79,41.61,-1.14,-1.12,7.8,-7.43,68.32,49.69,70.81,62.11,-97.05,true,drawdown×stab,0.66,역효과
낙폭_-30~-40 + Stab_90+,"drawdownFromHighPct between [-40,-30.0001] AND scoutStabilizeScore between [90,100]",5,cooldown,472,128,600,0.27,-0.12,0.19,0.39,1.08,0.98,43.75,-2.2,-0.9,10,-9.41,71.88,57.81,81.25,70.31,-96.23,true,drawdown×stab,1.33,역효과
낙폭_-30~-40 + Stab_90+,"drawdownFromHighPct between [-40,-30.0001] AND scoutStabilizeScore between [90,100]",10,cooldown,357,106,463,1.38,-2.24,0.55,3.62,1.32,0.68,45.28,-1.58,-3.28,12.89,-12.81,78.3,70.75,84.91,78.3,-99.68,true,drawdown×stab,2.7,역효과
낙폭_-30~-40 + Stab_90+,"drawdownFromHighPct between [-40,-30.0001] AND scoutStabilizeScore between [90,100]",20,cooldown,262,83,345,4.7,-0.17,3.53,4.87,2.09,0.98,53.01,1.53,-2.79,19,-17.59,85.54,79.52,89.16,84.34,-99.54,true,drawdown×stab,5.24,역효과
낙폭_-30~-40 + Stab_90+,"drawdownFromHighPct between [-40,-30.0001] AND scoutStabilizeScore between [90,100]",60,cooldown,200,32,232,15.88,23.79,16.97,-7.91,3.69,2.82,53.13,5.62,1.4,64.41,-23.34,100,100,93.75,93.75,-98.55,false,drawdown×stab,39.14,역효과
낙폭_-40~-50 + Stab_<45,"drawdownFromHighPct between [-50,-40.0001] AND scoutStabilizeScore lt 45",1,cooldown,956,877,1833,0.05,-0.57,-0.25,0.62,1.03,0.81,44.93,-0.62,-0.51,5.57,-5.84,60.32,41.62,63.4,46.41,-100,true,drawdown×stab,0,역효과
낙폭_-40~-50 + Stab_<45,"drawdownFromHighPct between [-50,-40.0001] AND scoutStabilizeScore lt 45",3,cooldown,617,551,1168,0.5,-0.5,0.03,1,1.21,0.89,47.73,-0.41,-0.81,8.67,-8.57,73.68,58.08,74.05,60.44,-100,true,drawdown×stab,0.66,역효과
낙폭_-40~-50 + Stab_<45,"drawdownFromHighPct between [-50,-40.0001] AND scoutStabilizeScore lt 45",5,cooldown,468,446,914,1.17,0.13,0.67,1.04,1.39,1.03,48.88,-0.4,-0.85,10.99,-10.27,78.92,65.02,78.25,67.04,-100,false,drawdown×stab,1.33,역효과
낙폭_-40~-50 + Stab_<45,"drawdownFromHighPct between [-50,-40.0001] AND scoutStabilizeScore lt 45",10,cooldown,354,296,650,2.61,-1.32,0.82,3.93,1.77,0.81,42.57,-3.27,-1.63,15.48,-13.4,88.85,79.39,85.14,75.34,-100,true,drawdown×stab,2.7,역효과
낙폭_-40~-50 + Stab_<45,"drawdownFromHighPct between [-50,-40.0001] AND scoutStabilizeScore lt 45",20,cooldown,260,191,451,4.63,-1.68,1.96,6.31,2.13,0.82,42.41,-4.36,-1.86,20.86,-18.24,91.1,86.39,88.48,80.1,-100,true,drawdown×stab,5.24,역효과
낙폭_-40~-50 + Stab_<45,"drawdownFromHighPct between [-50,-40.0001] AND scoutStabilizeScore lt 45",60,cooldown,187,54,241,19.82,18.52,19.53,1.3,4.64,2.81,51.85,3.88,-12.11,54.44,-18.04,96.3,96.3,90.74,79.63,-99.65,false,drawdown×stab,39.14,역효과
낙폭_-40~-50 + Stab_45~64,"drawdownFromHighPct between [-50,-40.0001] AND scoutStabilizeScore between [45,64]",1,cooldown,1126,669,1795,0.14,0,0.09,0.14,1.08,1,45.29,-0.45,0.07,5.17,-4.79,54.11,36.92,55.46,37.37,-99.96,true,drawdown×stab,0,과최적화 위험
낙폭_-40~-50 + Stab_45~64,"drawdownFromHighPct between [-50,-40.0001] AND scoutStabilizeScore between [45,64]",3,cooldown,754,475,1229,0.78,0.64,0.73,0.14,1.35,1.18,46.95,-0.77,0.39,8.1,-7.01,65.89,51.58,67.58,53.05,-99.99,false,drawdown×stab,0.66,역효과
낙폭_-40~-50 + Stab_45~64,"drawdownFromHighPct between [-50,-40.0001] AND scoutStabilizeScore between [45,64]",5,cooldown,628,391,1019,1.07,0.46,0.83,0.61,1.41,1.1,48.08,-0.59,-0.08,9.95,-8.82,74.42,61.13,74.68,61.13,-100,false,drawdown×stab,1.33,역효과
낙폭_-40~-50 + Stab_45~64,"drawdownFromHighPct between [-50,-40.0001] AND scoutStabilizeScore between [45,64]",10,cooldown,466,287,753,2.93,0.98,2.19,1.95,1.92,1.17,48.08,-0.8,-0.07,14.41,-12.48,82.23,71.78,81.88,72.13,-100,false,drawdown×stab,2.7,역효과
낙폭_-40~-50 + Stab_45~64,"drawdownFromHighPct between [-50,-40.0001] AND scoutStabilizeScore between [45,64]",20,cooldown,337,182,519,5.41,-0.78,3.24,6.19,2.32,0.91,43.96,-2.76,-1.18,19.21,-17.43,84.07,75.27,91.21,84.62,-100,true,drawdown×stab,5.24,역효과
낙폭_-40~-50 + Stab_45~64,"drawdownFromHighPct between [-50,-40.0001] AND scoutStabilizeScore between [45,64]",60,cooldown,204,53,257,15.92,23.64,17.51,-7.72,3.81,3.29,52.83,5.13,-4.76,57.75,-18.48,100,94.34,92.45,83.02,-99.8,false,drawdown×stab,39.14,역효과
