strategy,definition,horizonDays,mode,trainTrades,testTrades,allTrades,trainAvgPct,testAvgPct,allAvgPct,generalizationGap,trainPF,testPF,testWinRatePct,testMedianPct,testExcessPct,testMfePct,testMaePct,testHitPlus3Pct,testHitPlus5Pct,testHitMinus3Pct,testHitMinus5Pct,testMddPct,overfitWarning,axis,baselineTestAvgPct,verdict
낙폭_-20~-30 + RS20_gte70,"drawdownFromHighPct between [-30,-20.0001] AND rs20 gte 70",10,cooldown,51,22,73,1.15,1.41,1.23,-0.26,1.32,1.28,50,-0.17,-0.83,17.89,-12.39,81.82,81.82,95.45,77.27,-45.77,false,drawdown×rs20,5.57,역효과
낙폭_-20~-30 + RS20_gte80,"drawdownFromHighPct between [-30,-20.0001] AND rs20 gte 80",5,cooldown,35,17,52,-1.15,-2.46,-1.58,1.31,0.65,0.61,35.29,-3.62,-2.84,11.62,-11.04,64.71,58.82,88.24,76.47,-62.69,false,drawdown×rs20,2.56,역효과
낙폭_-20~-30 + RS20_gte80,"drawdownFromHighPct between [-30,-20.0001] AND rs20 gte 80",10,cooldown,26,12,38,-1.41,-1.19,-1.34,-0.22,0.7,0.86,41.67,-2.21,-0.45,19.61,-15.5,83.33,75,100,75,-65.17,false,drawdown×rs20,5.57,역효과
낙폭_-20~-30 + RS20_gte90,"drawdownFromHighPct between [-30,-20.0001] AND rs20 gte 90",5,cooldown,35,17,52,-1.15,-2.46,-1.58,1.31,0.65,0.61,35.29,-3.62,-2.84,11.62,-11.04,64.71,58.82,88.24,76.47,-62.69,false,drawdown×rs20,2.56,역효과
낙폭_-20~-30 + RS20_gte90,"drawdownFromHighPct between [-30,-20.0001] AND rs20 gte 90",10,cooldown,26,12,38,-1.41,-1.19,-1.34,-0.22,0.7,0.86,41.67,-2.21,-0.45,19.61,-15.5,83.33,75,100,75,-65.17,false,drawdown×rs20,5.57,역효과
낙폭_-20~-30 + RS20_TOP10%,"drawdownFromHighPct between [-30,-20.0001] AND rs20 gte 90",5,cooldown,35,17,52,-1.15,-2.46,-1.58,1.31,0.65,0.61,35.29,-3.62,-2.84,11.62,-11.04,64.71,58.82,88.24,76.47,-62.69,false,drawdown×rs20,2.56,역효과
낙폭_-20~-30 + RS20_TOP10%,"drawdownFromHighPct between [-30,-20.0001] AND rs20 gte 90",10,cooldown,26,12,38,-1.41,-1.19,-1.34,-0.22,0.7,0.86,41.67,-2.21,-0.45,19.61,-15.5,83.33,75,100,75,-65.17,false,drawdown×rs20,5.57,역효과
낙폭_-20~-30 + RS20_TOP20%,"drawdownFromHighPct between [-30,-20.0001] AND rs20 gte 80",5,cooldown,35,17,52,-1.15,-2.46,-1.58,1.31,0.65,0.61,35.29,-3.62,-2.84,11.62,-11.04,64.71,58.82,88.24,76.47,-62.69,false,drawdown×rs20,2.56,역효과
낙폭_-20~-30 + RS20_TOP20%,"drawdownFromHighPct between [-30,-20.0001] AND rs20 gte 80",10,cooldown,26,12,38,-1.41,-1.19,-1.34,-0.22,0.7,0.86,41.67,-2.21,-0.45,19.61,-15.5,83.33,75,100,75,-65.17,false,drawdown×rs20,5.57,역효과
낙폭_-30~-40 + RS20_<30,"drawdownFromHighPct between [-40,-30.0001] AND rs20 lt 30",5,cooldown,80,47,127,1.01,-2.42,-0.26,3.43,1.54,0.55,51.06,0.79,-2.43,7.43,-10.2,72.34,63.83,82.98,57.45,-84.84,true,drawdown×rs20,2.56,역효과
낙폭_-30~-40 + RS20_<30,"drawdownFromHighPct between [-40,-30.0001] AND rs20 lt 30",10,cooldown,51,30,81,2.55,-2.24,0.78,4.79,2.23,0.61,36.67,-2.59,-2.7,10.75,-12.71,80,70,93.33,80,-76.58,true,drawdown×rs20,5.57,역효과
낙폭_-30~-40 + RS20_30~49,"drawdownFromHighPct between [-40,-30.0001] AND rs20 between [30,49]",5,cooldown,0,0,0,,,,,,,,,,,,,,,,0,false,drawdown×rs20,2.56,표본부족
낙폭_-30~-40 + RS20_30~49,"drawdownFromHighPct between [-40,-30.0001] AND rs20 between [30,49]",10,cooldown,0,0,0,,,,,,,,,,,,,,,,0,false,drawdown×rs20,5.57,표본부족
낙폭_-30~-40 + RS20_50~69,"drawdownFromHighPct between [-40,-30.0001] AND rs20 between [50,69]",5,cooldown,54,24,78,2.96,-4.91,0.54,7.87,3.04,0.35,37.5,-2.46,-2.35,7.53,-11.19,58.33,50,70.83,54.17,-81.79,true,drawdown×rs20,2.56,역효과
낙폭_-30~-40 + RS20_50~69,"drawdownFromHighPct between [-40,-30.0001] AND rs20 between [50,69]",10,cooldown,39,19,58,3.94,-2.81,1.73,6.75,4.24,0.57,52.63,0.02,-2.88,11.54,-13.49,73.68,73.68,73.68,63.16,-70.21,true,drawdown×rs20,5.57,역효과
낙폭_-30~-40 + RS20_70~79,"drawdownFromHighPct between [-40,-30.0001] AND rs20 between [70,79]",5,cooldown,40,20,60,2.16,-2.66,0.55,4.82,2.67,0.51,45,-1.23,-0.45,10.97,-10.34,95,60,80,75,-51.69,true,drawdown×rs20,2.56,역효과
낙폭_-30~-40 + RS20_70~79,"drawdownFromHighPct between [-40,-30.0001] AND rs20 between [70,79]",10,cooldown,29,16,45,2.97,-6.69,-0.47,9.66,2.79,0.4,37.5,-8.53,-2.47,13.27,-16.92,93.75,62.5,81.25,75,-77.24,true,drawdown×rs20,5.57,역효과
낙폭_-30~-40 + RS20_80~89,"drawdownFromHighPct between [-40,-30.0001] AND rs20 between [80,89]",5,cooldown,0,0,0,,,,,,,,,,,,,,,,0,false,drawdown×rs20,2.56,표본부족
낙폭_-30~-40 + RS20_80~89,"drawdownFromHighPct between [-40,-30.0001] AND rs20 between [80,89]",10,cooldown,0,0,0,,,,,,,,,,,,,,,,0,false,drawdown×rs20,5.57,표본부족
낙폭_-30~-40 + RS20_90~99,"drawdownFromHighPct between [-40,-30.0001] AND rs20 between [90,99]",5,cooldown,29,12,41,3.37,-4.64,1.02,8.01,3.79,0.29,33.33,-5.19,-3.63,9.83,-11.2,83.33,75,91.67,83.33,-51.15,true,drawdown×rs20,2.56,역효과
낙폭_-30~-40 + RS20_90~99,"drawdownFromHighPct between [-40,-30.0001] AND rs20 between [90,99]",10,cooldown,22,7,29,5.99,-13.43,1.3,19.42,5.92,0.04,14.29,-15.33,-5.96,8.51,-23.44,85.71,85.71,100,85.71,-66.51,true,drawdown×rs20,5.57,역효과
낙폭_-30~-40 + RS20_gte50,"drawdownFromHighPct between [-40,-30.0001] AND rs20 gte 50",5,cooldown,83,42,125,1.44,-1.66,0.4,3.1,1.9,0.68,50,-0.37,-0.85,10.98,-9.82,76.19,64.29,80.95,69.05,-73.13,true,drawdown×rs20,2.56,역효과
낙폭_-30~-40 + RS20_gte50,"drawdownFromHighPct between [-40,-30.0001] AND rs20 gte 50",10,cooldown,52,27,79,3.92,-3.98,1.22,7.9,3.46,0.48,44.44,-3.78,-2.59,12.64,-14.75,77.78,70.37,85.19,77.78,-82.32,true,drawdown×rs20,5.57,역효과
낙폭_-30~-40 + RS20_gte60,"drawdownFromHighPct between [-40,-30.0001] AND rs20 gte 60",5,cooldown,50,26,76,1.6,-0.19,0.99,1.79,1.96,0.95,53.85,0.28,-1.06,12.64,-8.85,96.15,76.92,80.77,76.92,-35.91,true,drawdown×rs20,2.56,역효과
낙폭_-30~-40 + RS20_gte60,"drawdownFromHighPct between [-40,-30.0001] AND rs20 gte 60",10,cooldown,35,16,51,4.41,-3.12,2.05,7.53,3.45,0.59,37.5,-3.69,-1.56,15.02,-14.21,93.75,87.5,81.25,75,-54.13,true,drawdown×rs20,5.57,역효과
낙폭_-30~-40 + RS20_gte70,"drawdownFromHighPct between [-40,-30.0001] AND rs20 gte 70",5,cooldown,50,26,76,1.6,-0.19,0.99,1.79,1.96,0.95,53.85,0.28,-1.06,12.64,-8.85,96.15,76.92,80.77,76.92,-35.91,true,drawdown×rs20,2.56,역효과
낙폭_-30~-40 + RS20_gte70,"drawdownFromHighPct between [-40,-30.0001] AND rs20 gte 70",10,cooldown,35,16,51,4.41,-3.12,2.05,7.53,3.45,0.59,37.5,-3.69,-1.56,15.02,-14.21,93.75,87.5,81.25,75,-54.13,true,drawdown×rs20,5.57,역효과
낙폭_-30~-40 + RS20_gte80,"drawdownFromHighPct between [-40,-30.0001] AND rs20 gte 80",5,cooldown,29,12,41,3.37,-4.64,1.02,8.01,3.79,0.29,33.33,-5.19,-3.63,9.83,-11.2,83.33,75,91.67,83.33,-51.15,true,drawdown×rs20,2.56,역효과
낙폭_-30~-40 + RS20_gte80,"drawdownFromHighPct between [-40,-30.0001] AND rs20 gte 80",10,cooldown,22,7,29,5.99,-13.43,1.3,19.42,5.92,0.04,14.29,-15.33,-5.96,8.51,-23.44,85.71,85.71,100,85.71,-66.51,true,drawdown×rs20,5.57,역효과
낙폭_-30~-40 + RS20_gte90,"drawdownFromHighPct between [-40,-30.0001] AND rs20 gte 90",5,cooldown,29,12,41,3.37,-4.64,1.02,8.01,3.79,0.29,33.33,-5.19,-3.63,9.83,-11.2,83.33,75,91.67,83.33,-51.15,true,drawdown×rs20,2.56,역효과
낙폭_-30~-40 + RS20_gte90,"drawdownFromHighPct between [-40,-30.0001] AND rs20 gte 90",10,cooldown,22,7,29,5.99,-13.43,1.3,19.42,5.92,0.04,14.29,-15.33,-5.96,8.51,-23.44,85.71,85.71,100,85.71,-66.51,true,drawdown×rs20,5.57,역효과
낙폭_-30~-40 + RS20_TOP10%,"drawdownFromHighPct between [-40,-30.0001] AND rs20 gte 90",5,cooldown,29,12,41,3.37,-4.64,1.02,8.01,3.79,0.29,33.33,-5.19,-3.63,9.83,-11.2,83.33,75,91.67,83.33,-51.15,true,drawdown×rs20,2.56,역효과
낙폭_-30~-40 + RS20_TOP10%,"drawdownFromHighPct between [-40,-30.0001] AND rs20 gte 90",10,cooldown,22,7,29,5.99,-13.43,1.3,19.42,5.92,0.04,14.29,-15.33,-5.96,8.51,-23.44,85.71,85.71,100,85.71,-66.51,true,drawdown×rs20,5.57,역효과
낙폭_-30~-40 + RS20_TOP20%,"drawdownFromHighPct between [-40,-30.0001] AND rs20 gte 80",5,cooldown,29,12,41,3.37,-4.64,1.02,8.01,3.79,0.29,33.33,-5.19,-3.63,9.83,-11.2,83.33,75,91.67,83.33,-51.15,true,drawdown×rs20,2.56,역효과
낙폭_-30~-40 + RS20_TOP20%,"drawdownFromHighPct between [-40,-30.0001] AND rs20 gte 80",10,cooldown,22,7,29,5.99,-13.43,1.3,19.42,5.92,0.04,14.29,-15.33,-5.96,8.51,-23.44,85.71,85.71,100,85.71,-66.51,true,drawdown×rs20,5.57,역효과
낙폭_-40~-50 + RS20_<30,"drawdownFromHighPct between [-50,-40.0001] AND rs20 lt 30",5,cooldown,6,21,27,6.9,-2.13,-0.13,9.03,10.46,0.67,47.62,-0.8,1.65,11.03,-11.87,80.95,71.43,76.19,71.43,-70.6,true,drawdown×rs20,2.56,역효과
낙폭_-40~-50 + RS20_<30,"drawdownFromHighPct between [-50,-40.0001] AND rs20 lt 30",10,cooldown,5,14,19,9.12,-1.46,1.33,10.58,,0.81,35.71,-6.3,3.56,16.68,-12.2,92.86,92.86,64.29,57.14,-68.29,true,drawdown×rs20,5.57,역효과
낙폭_-40~-50 + RS20_30~49,"drawdownFromHighPct between [-50,-40.0001] AND rs20 between [30,49]",5,cooldown,0,0,0,,,,,,,,,,,,,,,,0,false,drawdown×rs20,2.56,표본부족
낙폭_-40~-50 + RS20_30~49,"drawdownFromHighPct between [-50,-40.0001] AND rs20 between [30,49]",10,cooldown,0,0,0,,,,,,,,,,,,,,,,0,false,drawdown×rs20,5.57,표본부족
낙폭_-40~-50 + RS20_50~69,"drawdownFromHighPct between [-50,-40.0001] AND rs20 between [50,69]",5,cooldown,4,15,19,3.75,0.96,1.55,2.79,,1.17,40,-1.39,1.87,11.61,-13.34,60,60,80,80,-39.34,false,drawdown×rs20,2.56,표본부족
낙폭_-40~-50 + RS20_50~69,"drawdownFromHighPct between [-50,-40.0001] AND rs20 between [50,69]",10,cooldown,4,12,16,5.95,-0.28,1.28,6.23,,0.96,41.67,-2.3,2.18,14.61,-16.19,75,75,83.33,83.33,-38.79,true,drawdown×rs20,5.57,표본부족
낙폭_-40~-50 + RS20_70~79,"drawdownFromHighPct between [-50,-40.0001] AND rs20 between [70,79]",5,cooldown,2,13,15,-7.01,5.63,3.95,-12.64,0,3.01,61.54,5.64,0.79,15.44,-7.41,100,92.31,92.31,69.23,-23.43,false,drawdown×rs20,2.56,표본부족
낙폭_-40~-50 + RS20_70~79,"drawdownFromHighPct between [-50,-40.0001] AND rs20 between [70,79]",10,cooldown,2,9,11,-8.21,3.29,1.2,-11.5,0,1.91,44.44,-3.68,1.23,19.27,-11.98,100,88.89,100,88.89,-17.56,false,drawdown×rs20,5.57,표본부족
낙폭_-40~-50 + RS20_80~89,"drawdownFromHighPct between [-50,-40.0001] AND rs20 between [80,89]",5,cooldown,0,0,0,,,,,,,,,,,,,,,,0,false,drawdown×rs20,2.56,표본부족
낙폭_-40~-50 + RS20_80~89,"drawdownFromHighPct between [-50,-40.0001] AND rs20 between [80,89]",10,cooldown,0,0,0,,,,,,,,,,,,,,,,0,false,drawdown×rs20,5.57,표본부족
낙폭_-40~-50 + RS20_90~99,"drawdownFromHighPct between [-50,-40.0001] AND rs20 between [90,99]",5,cooldown,2,12,14,7.8,-1.7,-0.34,9.5,,0.71,50,-0.69,-1.38,10.09,-12.31,66.67,50,75,66.67,-48.13,true,drawdown×rs20,2.56,표본부족
낙폭_-40~-50 + RS20_90~99,"drawdownFromHighPct between [-50,-40.0001] AND rs20 between [90,99]",10,cooldown,2,9,11,13.68,-2.74,0.25,16.42,,0.6,11.11,-5.55,-0.77,15.26,-19.28,66.67,66.67,100,100,-49.34,true,drawdown×rs20,5.57,표본부족
낙폭_-40~-50 + RS20_gte50,"drawdownFromHighPct between [-50,-40.0001] AND rs20 gte 50",5,cooldown,7,27,34,1.69,0.98,1.13,0.71,1.84,1.2,48.15,-0.44,-0.71,11.81,-11.94,70.37,59.26,88.89,77.78,-58.27,false,drawdown×rs20,2.56,역효과
낙폭_-40~-50 + RS20_gte50,"drawdownFromHighPct between [-50,-40.0001] AND rs20 gte 50",10,cooldown,7,17,24,4.15,-0.6,0.78,4.75,2.77,0.91,29.41,-4.25,-1.2,17.25,-17.72,82.35,82.35,100,94.12,-64.99,true,drawdown×rs20,5.57,역효과
낙폭_-40~-50 + RS20_gte60,"drawdownFromHighPct between [-50,-40.0001] AND rs20 gte 60",5,cooldown,4,18,22,0.4,3.04,2.56,-2.64,1.11,1.81,61.11,3.63,-0.46,12.92,-10.15,83.33,66.67,88.89,72.22,-41.23,false,drawdown×rs20,2.56,표본부족
낙폭_-40~-50 + RS20_gte60,"drawdownFromHighPct between [-50,-40.0001] AND rs20 gte 60",10,cooldown,4,12,16,2.73,2.53,2.58,0.2,1.67,1.43,41.67,-2.14,-1.52,19.03,-16.34,83.33,75,100,91.67,-46.55,false,drawdown×rs20,5.57,표본부족
낙폭_-40~-50 + RS20_gte70,"drawdownFromHighPct between [-50,-40.0001] AND rs20 gte 70",5,cooldown,4,18,22,0.4,3.04,2.56,-2.64,1.11,1.81,61.11,3.63,-0.46,12.92,-10.15,83.33,66.67,88.89,72.22,-41.23,false,drawdown×rs20,2.56,표본부족
낙폭_-40~-50 + RS20_gte70,"drawdownFromHighPct between [-50,-40.0001] AND rs20 gte 70",10,cooldown,4,12,16,2.73,2.53,2.58,0.2,1.67,1.43,41.67,-2.14,-1.52,19.03,-16.34,83.33,75,100,91.67,-46.55,false,drawdown×rs20,5.57,표본부족
낙폭_-40~-50 + RS20_gte80,"drawdownFromHighPct between [-50,-40.0001] AND rs20 gte 80",5,cooldown,2,12,14,7.8,-1.7,-0.34,9.5,,0.71,50,-0.69,-1.38,10.09,-12.31,66.67,50,75,66.67,-48.13,true,drawdown×rs20,2.56,표본부족
낙폭_-40~-50 + RS20_gte80,"drawdownFromHighPct between [-50,-40.0001] AND rs20 gte 80",10,cooldown,2,9,11,13.68,-2.74,0.25,16.42,,0.6,11.11,-5.55,-0.77,15.26,-19.28,66.67,66.67,100,100,-49.34,true,drawdown×rs20,5.57,표본부족
낙폭_-40~-50 + RS20_gte90,"drawdownFromHighPct between [-50,-40.0001] AND rs20 gte 90",5,cooldown,2,12,14,7.8,-1.7,-0.34,9.5,,0.71,50,-0.69,-1.38,10.09,-12.31,66.67,50,75,66.67,-48.13,true,drawdown×rs20,2.56,표본부족
낙폭_-40~-50 + RS20_gte90,"drawdownFromHighPct between [-50,-40.0001] AND rs20 gte 90",10,cooldown,2,9,11,13.68,-2.74,0.25,16.42,,0.6,11.11,-5.55,-0.77,15.26,-19.28,66.67,66.67,100,100,-49.34,true,drawdown×rs20,5.57,표본부족
낙폭_-40~-50 + RS20_TOP10%,"drawdownFromHighPct between [-50,-40.0001] AND rs20 gte 90",5,cooldown,2,12,14,7.8,-1.7,-0.34,9.5,,0.71,50,-0.69,-1.38,10.09,-12.31,66.67,50,75,66.67,-48.13,true,drawdown×rs20,2.56,표본부족
낙폭_-40~-50 + RS20_TOP10%,"drawdownFromHighPct between [-50,-40.0001] AND rs20 gte 90",10,cooldown,2,9,11,13.68,-2.74,0.25,16.42,,0.6,11.11,-5.55,-0.77,15.26,-19.28,66.67,66.67,100,100,-49.34,true,drawdown×rs20,5.57,표본부족
낙폭_-40~-50 + RS20_TOP20%,"drawdownFromHighPct between [-50,-40.0001] AND rs20 gte 80",5,cooldown,2,12,14,7.8,-1.7,-0.34,9.5,,0.71,50,-0.69,-1.38,10.09,-12.31,66.67,50,75,66.67,-48.13,true,drawdown×rs20,2.56,표본부족
낙폭_-40~-50 + RS20_TOP20%,"drawdownFromHighPct between [-50,-40.0001] AND rs20 gte 80",10,cooldown,2,9,11,13.68,-2.74,0.25,16.42,,0.6,11.11,-5.55,-0.77,15.26,-19.28,66.67,66.67,100,100,-49.34,true,drawdown×rs20,5.57,표본부족
낙폭_-50~-60 + RS20_<30,"drawdownFromHighPct between [-60,-50.0001] AND rs20 lt 30",5,cooldown,0,19,19,,7.32,7.32,,,4.56,68.42,3.08,2.38,14.91,-10.33,84.21,84.21,84.21,73.68,-13.17,false,drawdown×rs20,2.56,표본부족
낙폭_-50~-60 + RS20_<30,"drawdownFromHighPct between [-60,-50.0001] AND rs20 lt 30",10,cooldown,0,12,12,,11.33,11.33,,,5.42,66.67,4.52,4.62,23.88,-12.97,100,100,91.67,83.33,-23.62,false,drawdown×rs20,5.57,표본부족
낙폭_-50~-60 + RS20_30~49,"drawdownFromHighPct between [-60,-50.0001] AND rs20 between [30,49]",5,cooldown,0,0,0,,,,,,,,,,,,,,,,0,false,drawdown×rs20,2.56,표본부족
낙폭_-50~-60 + RS20_30~49,"drawdownFromHighPct between [-60,-50.0001] AND rs20 between [30,49]",10,cooldown,0,0,0,,,,,,,,,,,,,,,,0,false,drawdown×rs20,5.57,표본부족
낙폭_-50~-60 + RS20_50~69,"drawdownFromHighPct between [-60,-50.0001] AND rs20 between [50,69]",5,cooldown,1,13,14,-11.61,7.54,6.17,-19.15,0,4.5,69.23,3.48,3.19,15.8,-6.5,84.62,53.85,61.54,61.54,-8.88,false,drawdown×rs20,2.56,표본부족
낙폭_-50~-60 + RS20_50~69,"drawdownFromHighPct between [-60,-50.0001] AND rs20 between [50,69]",10,cooldown,1,9,10,-15.17,8.19,5.85,-23.36,0,3.3,55.56,3.99,3.57,23.49,-7.41,100,66.67,66.67,66.67,-19.17,false,drawdown×rs20,5.57,표본부족
낙폭_-50~-60 + RS20_70~79,"drawdownFromHighPct between [-60,-50.0001] AND rs20 between [70,79]",5,cooldown,4,6,10,-1.91,-0.84,-1.27,-1.07,0.6,0.84,50,-1.47,3.15,10.31,-9.86,83.33,66.67,83.33,83.33,-21.39,false,drawdown×rs20,2.56,표본부족
낙폭_-50~-60 + RS20_70~79,"drawdownFromHighPct between [-60,-50.0001] AND rs20 between [70,79]",10,cooldown,2,6,8,-4.45,2.82,1,-7.27,0.15,2.36,50,2.63,2.64,12.61,-11.67,100,100,100,100,-10.55,false,drawdown×rs20,5.57,표본부족
낙폭_-50~-60 + RS20_80~89,"drawdownFromHighPct between [-60,-50.0001] AND rs20 between [80,89]",5,cooldown,0,0,0,,,,,,,,,,,,,,,,0,false,drawdown×rs20,2.56,표본부족
낙폭_-50~-60 + RS20_80~89,"drawdownFromHighPct between [-60,-50.0001] AND rs20 between [80,89]",10,cooldown,0,0,0,,,,,,,,,,,,,,,,0,false,drawdown×rs20,5.57,표본부족
낙폭_-50~-60 + RS20_90~99,"drawdownFromHighPct between [-60,-50.0001] AND rs20 between [90,99]",5,cooldown,2,6,8,7.45,5.97,6.34,1.48,5.03,2.53,66.67,10.6,-2.37,12.74,-10.58,66.67,66.67,83.33,83.33,-22.27,false,drawdown×rs20,2.56,표본부족
낙폭_-50~-60 + RS20_90~99,"drawdownFromHighPct between [-60,-50.0001] AND rs20 between [90,99]",10,cooldown,2,4,6,-0.45,3.51,2.19,-3.96,0.94,1.75,75,7,-5.6,13.89,-10.21,75,75,75,75,-18.63,false,drawdown×rs20,5.57,표본부족
낙폭_-50~-60 + RS20_gte50,"drawdownFromHighPct between [-60,-50.0001] AND rs20 gte 50",5,cooldown,4,17,21,0.42,8.33,6.82,-7.91,1.09,4.14,70.59,7.41,3.37,15.07,-8.57,76.47,64.71,76.47,76.47,-20.91,false,drawdown×rs20,2.56,표본부족
낙폭_-50~-60 + RS20_gte50,"drawdownFromHighPct between [-60,-50.0001] AND rs20 gte 50",10,cooldown,2,11,13,1.34,3,2.74,-1.66,1.26,1.6,54.55,3.99,0.63,17.43,-9.45,90.91,63.64,81.82,81.82,-26.75,false,drawdown×rs20,5.57,표본부족
낙폭_-50~-60 + RS20_gte60,"drawdownFromHighPct between [-60,-50.0001] AND rs20 gte 60",5,cooldown,4,9,13,0.42,1.95,1.48,-1.53,1.09,1.44,55.56,3.97,1.1,10.41,-10.52,77.78,66.67,88.89,88.89,-27.65,false,drawdown×rs20,2.56,표본부족
낙폭_-50~-60 + RS20_gte60,"drawdownFromHighPct between [-60,-50.0001] AND rs20 gte 60",10,cooldown,2,7,9,1.34,1.14,1.19,0.2,1.26,1.27,57.14,3.39,1.8,11.49,-11.01,85.71,85.71,85.71,85.71,-27.21,false,drawdown×rs20,5.57,표본부족
낙폭_-50~-60 + RS20_gte70,"drawdownFromHighPct between [-60,-50.0001] AND rs20 gte 70",5,cooldown,4,9,13,0.42,1.95,1.48,-1.53,1.09,1.44,55.56,3.97,1.1,10.41,-10.52,77.78,66.67,88.89,88.89,-27.65,false,drawdown×rs20,2.56,표본부족
낙폭_-50~-60 + RS20_gte70,"drawdownFromHighPct between [-60,-50.0001] AND rs20 gte 70",10,cooldown,2,7,9,1.34,1.14,1.19,0.2,1.26,1.27,57.14,3.39,1.8,11.49,-11.01,85.71,85.71,85.71,85.71,-27.21,false,drawdown×rs20,5.57,표본부족
낙폭_-50~-60 + RS20_gte80,"drawdownFromHighPct between [-60,-50.0001] AND rs20 gte 80",5,cooldown,2,6,8,7.45,5.97,6.34,1.48,5.03,2.53,66.67,10.6,-2.37,12.74,-10.58,66.67,66.67,83.33,83.33,-22.27,false,drawdown×rs20,2.56,표본부족
낙폭_-50~-60 + RS20_gte80,"drawdownFromHighPct between [-60,-50.0001] AND rs20 gte 80",10,cooldown,2,4,6,-0.45,3.51,2.19,-3.96,0.94,1.75,75,7,-5.6,13.89,-10.21,75,75,75,75,-18.63,false,drawdown×rs20,5.57,표본부족
낙폭_-50~-60 + RS20_gte90,"drawdownFromHighPct between [-60,-50.0001] AND rs20 gte 90",5,cooldown,2,6,8,7.45,5.97,6.34,1.48,5.03,2.53,66.67,10.6,-2.37,12.74,-10.58,66.67,66.67,83.33,83.33,-22.27,false,drawdown×rs20,2.56,표본부족
낙폭_-50~-60 + RS20_gte90,"drawdownFromHighPct between [-60,-50.0001] AND rs20 gte 90",10,cooldown,2,4,6,-0.45,3.51,2.19,-3.96,0.94,1.75,75,7,-5.6,13.89,-10.21,75,75,75,75,-18.63,false,drawdown×rs20,5.57,표본부족
낙폭_-50~-60 + RS20_TOP10%,"drawdownFromHighPct between [-60,-50.0001] AND rs20 gte 90",5,cooldown,2,6,8,7.45,5.97,6.34,1.48,5.03,2.53,66.67,10.6,-2.37,12.74,-10.58,66.67,66.67,83.33,83.33,-22.27,false,drawdown×rs20,2.56,표본부족
낙폭_-50~-60 + RS20_TOP10%,"drawdownFromHighPct between [-60,-50.0001] AND rs20 gte 90",10,cooldown,2,4,6,-0.45,3.51,2.19,-3.96,0.94,1.75,75,7,-5.6,13.89,-10.21,75,75,75,75,-18.63,false,drawdown×rs20,5.57,표본부족
낙폭_-50~-60 + RS20_TOP20%,"drawdownFromHighPct between [-60,-50.0001] AND rs20 gte 80",5,cooldown,2,6,8,7.45,5.97,6.34,1.48,5.03,2.53,66.67,10.6,-2.37,12.74,-10.58,66.67,66.67,83.33,83.33,-22.27,false,drawdown×rs20,2.56,표본부족
낙폭_-50~-60 + RS20_TOP20%,"drawdownFromHighPct between [-60,-50.0001] AND rs20 gte 80",10,cooldown,2,4,6,-0.45,3.51,2.19,-3.96,0.94,1.75,75,7,-5.6,13.89,-10.21,75,75,75,75,-18.63,false,drawdown×rs20,5.57,표본부족
낙폭_-60이하 + RS20_<30,"drawdownFromHighPct between [-999,-60.0001] AND rs20 lt 30",5,cooldown,60,5,65,1.02,9.53,1.67,-8.51,1.28,,100,10.99,1.13,19.96,-5.12,100,100,40,40,0,false,drawdown×rs20,2.56,유망
낙폭_-60이하 + RS20_<30,"drawdownFromHighPct between [-999,-60.0001] AND rs20 lt 30",10,cooldown,36,1,37,2.89,13.82,3.18,-10.93,1.72,,100,13.82,3.72,17.94,-11.82,100,100,100,100,0,false,drawdown×rs20,5.57,표본부족
낙폭_-60이하 + RS20_30~49,"drawdownFromHighPct between [-999,-60.0001] AND rs20 between [30,49]",5,cooldown,0,0,0,,,,,,,,,,,,,,,,0,false,drawdown×rs20,2.56,표본부족
낙폭_-60이하 + RS20_30~49,"drawdownFromHighPct between [-999,-60.0001] AND rs20 between [30,49]",10,cooldown,0,0,0,,,,,,,,,,,,,,,,0,false,drawdown×rs20,5.57,표본부족
낙폭_-60이하 + RS20_50~69,"drawdownFromHighPct between [-999,-60.0001] AND rs20 between [50,69]",5,cooldown,43,1,44,0.82,13.28,1.1,-12.46,1.2,,100,13.28,-11.76,17.61,0,100,100,0,0,0,false,drawdown×rs20,2.56,표본부족
낙폭_-60이하 + RS20_50~69,"drawdownFromHighPct between [-999,-60.0001] AND rs20 between [50,69]",10,cooldown,30,1,31,0.51,26.57,1.35,-26.06,1.09,,100,26.57,-15.17,29.35,0,100,100,0,0,0,false,drawdown×rs20,5.57,표본부족
낙폭_-60이하 + RS20_70~79,"drawdownFromHighPct between [-999,-60.0001] AND rs20 between [70,79]",5,cooldown,25,1,26,-1.17,14.59,-0.57,-15.76,0.71,,100,14.59,-1.75,22.43,-3.6,100,100,100,0,0,false,drawdown×rs20,2.56,표본부족
낙폭_-60이하 + RS20_70~79,"drawdownFromHighPct between [-999,-60.0001] AND rs20 between [70,79]",10,cooldown,20,0,20,-2.54,,-2.54,,0.61,,,,,,,,,,,0,false,drawdown×rs20,5.57,표본부족
낙폭_-60이하 + RS20_80~89,"drawdownFromHighPct between [-999,-60.0001] AND rs20 between [80,89]",5,cooldown,0,0,0,,,,,,,,,,,,,,,,0,false,drawdown×rs20,2.56,표본부족
낙폭_-60이하 + RS20_80~89,"drawdownFromHighPct between [-999,-60.0001] AND rs20 between [80,89]",10,cooldown,0,0,0,,,,,,,,,,,,,,,,0,false,drawdown×rs20,5.57,표본부족
